RecordID,WorkerID,InductionType,InductionDate,InductionScore
613,158,Chemical Safety,09-04-21,88
1412,342,Fire Safety,10-04-21,48
2752,652,Fire Safety,10-04-21,83
2877,682,Emergency Response,10-04-21,73
2645,625,Emergency Response,11-04-21,87
85,20,Chemical Safety,13-04-21,24
1274,307,Chemical Safety,13-04-21,8
3310,780,First Aid,13-04-21,78
621,160,Fire Safety,15-04-21,45
394,104,Emergency Response,17-04-21,43
958,238,Emergency Response,18-04-21,80
3363,792,Emergency Response,19-04-21,25
4241,990,Chemical Safety,20-04-21,48
4282,998,Equipment Handling,20-04-21,83
426,112,First Aid,21-04-21,86
1018,250,Fire Safety,21-04-21,5
1462,357,Fire Safety,21-04-21,34
2565,605,Emergency Response,21-04-21,57
1433,349,First Aid,22-04-21,85
2042,488,First Aid,22-04-21,41
1135,275,Equipment Handling,23-04-21,23
1513,365,Equipment Handling,23-04-21,2
734,187,Chemical Safety,24-04-21,74
1158,280,Equipment Handling,24-04-21,76
19,4,First Aid,25-04-21,72
3419,808,Equipment Handling,25-04-21,61
362,95,Chemical Safety,26-04-21,4
1656,404,Fire Safety,26-04-21,87
999,246,First Aid,27-04-21,83
4132,967,Emergency Response,27-04-21,62
729,186,Equipment Handling,28-04-21,98
3632,853,Equipment Handling,28-04-21,92
3287,775,Equipment Handling,29-04-21,16
3998,936,Emergency Response,29-04-21,85
258,68,Chemical Safety,30-04-21,60
927,231,Chemical Safety,30-04-21,5
1147,278,Emergency Response,30-04-21,94
1310,314,Fire Safety,04-05-21,34
1631,397,Fire Safety,04-05-21,29
2216,516,Emergency Response,04-05-21,90
920,230,First Aid,05-05-21,26
1103,267,Fire Safety,05-05-21,63
2021,483,First Aid,05-05-21,13
2656,627,Chemical Safety,05-05-21,12
3379,797,Fire Safety,05-05-21,100
4074,954,Chemical Safety,06-05-21,19
2006,481,Fire Safety,07-05-21,53
3375,796,Chemical Safety,07-05-21,96
1184,284,First Aid,08-05-21,100
3341,786,Emergency Response,08-05-21,88
2973,706,Equipment Handling,10-05-21,40
3544,834,First Aid,11-05-21,49
1421,344,Chemical Safety,12-05-21,83
388,102,Equipment Handling,13-05-21,96
754,193,Chemical Safety,13-05-21,81
2467,582,Chemical Safety,15-05-21,47
3742,872,Fire Safety,15-05-21,73
3746,873,Fire Safety,15-05-21,65
4068,953,Equipment Handling,16-05-21,6
1326,318,First Aid,18-05-21,14
1654,403,Equipment Handling,18-05-21,50
2197,513,First Aid,18-05-21,83
3991,935,Emergency Response,20-05-21,89
3941,922,Chemical Safety,21-05-21,93
726,185,Fire Safety,22-05-21,92
1704,414,Chemical Safety,22-05-21,80
632,162,Emergency Response,23-05-21,89
708,179,Fire Safety,23-05-21,97
533,138,First Aid,24-05-21,100
1418,343,First Aid,24-05-21,8
3965,927,Chemical Safety,24-05-21,1
4036,946,First Aid,24-05-21,95
42,8,Chemical Safety,25-05-21,94
1683,411,Chemical Safety,27-05-21,51
858,217,Emergency Response,29-05-21,2
2080,494,Chemical Safety,29-05-21,94
3909,913,Chemical Safety,29-05-21,47
2493,588,Chemical Safety,30-05-21,21
1876,454,Emergency Response,01-06-21,100
403,107,First Aid,03-06-21,98
2846,676,Fire Safety,03-06-21,49
582,147,Chemical Safety,04-06-21,62
2231,519,First Aid,04-06-21,99
2557,604,Fire Safety,04-06-21,100
2789,661,Chemical Safety,04-06-21,84
3132,743,Chemical Safety,05-06-21,100
821,208,Fire Safety,06-06-21,78
4051,948,Chemical Safety,06-06-21,95
2669,632,Equipment Handling,07-06-21,93
3026,718,First Aid,08-06-21,79
3482,821,Emergency Response,08-06-21,97
71,17,Equipment Handling,09-06-21,92
1175,283,First Aid,09-06-21,48
2067,492,First Aid,09-06-21,80
1498,363,Chemical Safety,10-06-21,75
176,43,Emergency Response,11-06-21,60
805,204,Equipment Handling,11-06-21,25
2801,665,Chemical Safety,11-06-21,93
587,148,Equipment Handling,12-06-21,70
1349,326,Chemical Safety,12-06-21,74
1642,401,First Aid,12-06-21,99
2743,650,Fire Safety,12-06-21,3
3592,845,First Aid,12-06-21,86
1395,339,Equipment Handling,13-06-21,31
452,118,Emergency Response,14-06-21,82
1106,268,Fire Safety,14-06-21,95
1749,421,Emergency Response,14-06-21,30
2921,693,First Aid,14-06-21,84
2941,699,Chemical Safety,15-06-21,25
3781,886,Equipment Handling,15-06-21,16
649,167,Emergency Response,16-06-21,90
852,215,First Aid,16-06-21,36
2404,569,Emergency Response,17-06-21,86
2602,615,Fire Safety,17-06-21,84
482,124,Equipment Handling,18-06-21,9
2694,640,Fire Safety,18-06-21,21
2282,536,Emergency Response,19-06-21,19
1402,340,Fire Safety,20-06-21,83
2005,480,First Aid,20-06-21,96
3176,753,Equipment Handling,20-06-21,8
1931,465,Chemical Safety,21-06-21,81
897,225,Emergency Response,22-06-21,58
1934,466,Emergency Response,22-06-21,13
2106,498,Equipment Handling,23-06-21,82
3030,719,Chemical Safety,23-06-21,90
2318,544,First Aid,24-06-21,19
1223,293,Fire Safety,26-06-21,28
3279,774,Fire Safety,26-06-21,69
3820,892,Chemical Safety,26-06-21,32
1317,316,First Aid,27-06-21,7
1738,419,First Aid,27-06-21,94
1651,402,First Aid,28-06-21,90
3188,756,First Aid,28-06-21,91
813,207,Equipment Handling,29-06-21,87
1289,311,First Aid,29-06-21,93
1904,460,First Aid,01-07-21,1
1982,475,Emergency Response,01-07-21,93
339,87,Emergency Response,03-07-21,95
1132,274,Equipment Handling,03-07-21,0
1672,408,Fire Safety,03-07-21,96
3082,728,Emergency Response,03-07-21,89
4138,969,Emergency Response,04-07-21,23
345,88,Equipment Handling,06-07-21,70
1269,305,Equipment Handling,06-07-21,76
3790,887,First Aid,06-07-21,6
231,57,Fire Safety,07-07-21,80
1792,432,Fire Safety,07-07-21,99
1216,291,Fire Safety,10-07-21,97
1732,418,Equipment Handling,10-07-21,23
549,140,Chemical Safety,11-07-21,8
2144,505,Chemical Safety,11-07-21,20
4254,993,Fire Safety,11-07-21,89
2626,622,Fire Safety,12-07-21,97
4195,983,Chemical Safety,12-07-21,96
762,195,First Aid,13-07-21,83
2918,692,Equipment Handling,13-07-21,88
4057,950,Emergency Response,13-07-21,38
3895,910,Chemical Safety,14-07-21,53
2722,647,Emergency Response,16-07-21,89
600,151,Emergency Response,18-07-21,55
2128,502,Emergency Response,18-07-21,48
3272,772,First Aid,18-07-21,57
3155,749,Fire Safety,19-07-21,43
2598,613,First Aid,20-07-21,83
1585,383,First Aid,21-07-21,97
2341,554,Fire Safety,21-07-21,89
2594,610,Emergency Response,21-07-21,81
881,222,Equipment Handling,22-07-21,82
2114,499,Fire Safety,22-07-21,44
2686,639,Fire Safety,22-07-21,90
3949,923,Equipment Handling,22-07-21,43
45,9,Fire Safety,23-07-21,61
2497,589,Fire Safety,23-07-21,7
2836,674,Fire Safety,23-07-21,30
1709,415,Chemical Safety,25-07-21,24
3500,826,Fire Safety,25-07-21,97
2384,563,Equipment Handling,26-07-21,91
3102,736,First Aid,26-07-21,38
3191,757,Equipment Handling,26-07-21,76
3531,831,Emergency Response,27-07-21,80
3713,867,Equipment Handling,27-07-21,98
569,144,Equipment Handling,29-07-21,93
1612,391,First Aid,30-07-21,29
2483,587,First Aid,30-07-21,16
825,210,First Aid,31-07-21,87
2337,552,First Aid,01-08-21,60
2578,607,First Aid,01-08-21,99
190,47,First Aid,03-08-21,87
324,84,Chemical Safety,03-08-21,38
2070,493,Chemical Safety,03-08-21,27
364,96,Emergency Response,04-08-21,82
1527,368,First Aid,04-08-21,98
1849,449,Equipment Handling,04-08-21,69
2966,705,Emergency Response,04-08-21,5
1551,373,First Aid,05-08-21,16
1561,376,Equipment Handling,05-08-21,14
273,73,Emergency Response,06-08-21,98
2673,633,Fire Safety,06-08-21,83
2287,537,Fire Safety,07-08-21,70
3832,895,Fire Safety,07-08-21,88
2513,595,First Aid,08-08-21,62
261,70,Emergency Response,09-08-21,94
1095,266,Emergency Response,09-08-21,95
2987,709,Emergency Response,10-08-21,86
969,240,Chemical Safety,11-08-21,95
3614,849,Emergency Response,11-08-21,89
1866,452,Chemical Safety,13-08-21,64
2756,653,Emergency Response,13-08-21,91
2961,704,Fire Safety,14-08-21,42
4266,995,Fire Safety,15-08-21,2
2585,608,Chemical Safety,16-08-21,89
1114,270,Emergency Response,17-08-21,96
2932,695,Chemical Safety,18-08-21,90
1599,387,Chemical Safety,19-08-21,61
3208,760,Equipment Handling,20-08-21,99
1372,332,Emergency Response,21-08-21,99
109,24,Emergency Response,22-08-21,44
17,3,Chemical Safety,23-08-21,90
436,114,Equipment Handling,23-08-21,19
785,199,Emergency Response,23-08-21,82
1767,427,Emergency Response,24-08-21,10
2710,644,Emergency Response,24-08-21,22
3409,804,Equipment Handling,24-08-21,96
1166,282,Chemical Safety,25-08-21,28
3265,771,First Aid,25-08-21,96
3572,841,Equipment Handling,25-08-21,97
2950,701,Fire Safety,26-08-21,84
2705,643,Fire Safety,27-08-21,65
3640,855,Chemical Safety,27-08-21,79
1564,377,First Aid,29-08-21,56
1853,450,Equipment Handling,29-08-21,6
2867,681,Equipment Handling,31-08-21,96
150,36,First Aid,01-09-21,80
698,178,Emergency Response,01-09-21,83
1063,260,Fire Safety,02-09-21,72
126,27,Fire Safety,04-09-21,100
3644,856,Chemical Safety,04-09-21,84
289,76,First Aid,05-09-21,83
1266,304,Fire Safety,06-09-21,93
1608,388,Fire Safety,06-09-21,98
1802,436,First Aid,06-09-21,25
3394,801,Chemical Safety,06-09-21,6
601,152,Chemical Safety,07-09-21,80
1365,330,Fire Safety,07-09-21,57
1891,456,Fire Safety,07-09-21,84
3673,860,Fire Safety,07-09-21,58
184,46,Chemical Safety,08-09-21,92
1035,252,Chemical Safety,09-09-21,98
3628,852,Chemical Safety,09-09-21,98
749,191,Chemical Safety,10-09-21,26
1798,433,Equipment Handling,10-09-21,61
2013,482,First Aid,11-09-21,70
3221,762,Emergency Response,11-09-21,41
3493,825,Equipment Handling,11-09-21,99
356,93,Equipment Handling,12-09-21,74
1188,285,First Aid,12-09-21,32
3164,750,Equipment Handling,12-09-21,83
3382,799,Emergency Response,12-09-21,3
4103,960,First Aid,12-09-21,3
404,108,Emergency Response,14-09-21,73
1949,471,Emergency Response,14-09-21,96
374,98,Chemical Safety,15-09-21,90
490,127,Equipment Handling,15-09-21,73
1203,288,Equipment Handling,15-09-21,20
181,44,Emergency Response,16-09-21,82
241,60,Equipment Handling,16-09-21,81
1531,369,First Aid,16-09-21,93
3356,790,Equipment Handling,16-09-21,5
3370,795,Chemical Safety,16-09-21,44
1926,464,Fire Safety,17-09-21,83
2509,592,Chemical Safety,17-09-21,88
841,212,Emergency Response,18-09-21,84
2234,520,Chemical Safety,18-09-21,91
2034,486,Equipment Handling,19-09-21,99
3938,921,First Aid,19-09-21,95
113,25,Equipment Handling,20-09-21,97
558,142,First Aid,20-09-21,89
4091,957,Chemical Safety,20-09-21,76
1345,324,Chemical Safety,21-09-21,81
2442,576,Chemical Safety,21-09-21,82
3121,740,Fire Safety,21-09-21,85
1667,406,First Aid,22-09-21,29
3905,911,First Aid,22-09-21,40
302,78,Fire Safety,23-09-21,95
717,181,Emergency Response,24-09-21,91
2053,490,First Aid,24-09-21,15
3914,914,Fire Safety,24-09-21,100
205,52,Fire Safety,26-09-21,5
1054,256,Emergency Response,28-09-21,24
1455,355,Chemical Safety,28-09-21,99
3333,784,Chemical Safety,28-09-21,83
244,62,First Aid,29-09-21,98
3202,759,Emergency Response,29-09-21,16
2329,548,Equipment Handling,30-09-21,0
1296,312,Fire Safety,01-10-21,85
1546,372,First Aid,01-10-21,91
217,55,Fire Safety,03-10-21,32
1327,319,Equipment Handling,03-10-21,39
1886,455,First Aid,03-10-21,35
3246,766,Emergency Response,03-10-21,19
1618,392,Fire Safety,04-10-21,60
773,196,Emergency Response,05-10-21,62
3149,748,Emergency Response,05-10-21,97
3575,842,Fire Safety,05-10-21,99
4086,956,Equipment Handling,05-10-21,92
282,74,Chemical Safety,06-10-21,92
3019,717,Equipment Handling,06-10-21,45
3721,869,Chemical Safety,06-10-21,91
4157,973,Equipment Handling,08-10-21,71
263,71,First Aid,09-10-21,94
2550,602,Fire Safety,09-10-21,97
1469,359,First Aid,10-10-21,96
2458,579,Emergency Response,10-10-21,92
590,149,Equipment Handling,12-10-21,93
2684,638,Chemical Safety,12-10-21,74
3313,781,Equipment Handling,12-10-21,100
982,242,Equipment Handling,13-10-21,33
1191,286,Equipment Handling,13-10-21,100
1229,295,Chemical Safety,13-10-21,37
848,214,Chemical Safety,14-10-21,82
1959,472,First Aid,14-10-21,95
2379,562,Equipment Handling,14-10-21,95
2728,648,Fire Safety,15-10-21,75
4021,942,Chemical Safety,15-10-21,47
330,85,Fire Safety,16-10-21,82
953,237,First Aid,16-10-21,28
1522,366,Chemical Safety,16-10-21,58
2474,584,First Aid,16-10-21,97
4165,976,First Aid,18-10-21,78
679,173,First Aid,19-10-21,86
777,197,First Aid,19-10-21,96
2933,696,Emergency Response,19-10-21,72
1089,265,Emergency Response,20-10-21,100
3932,919,Equipment Handling,21-10-21,85
3961,926,Fire Safety,21-10-21,83
3060,724,Equipment Handling,22-10-21,81
104,22,Fire Safety,24-10-21,59
654,168,Emergency Response,24-10-21,14
513,134,Chemical Safety,25-10-21,15
2268,532,Fire Safety,25-10-21,87
2500,591,Fire Safety,26-10-21,57
2611,617,Emergency Response,26-10-21,64
2210,515,Chemical Safety,27-10-21,6
2639,624,Equipment Handling,28-10-21,2
56,12,Emergency Response,30-10-21,18
3264,770,First Aid,30-10-21,18
1352,327,Emergency Response,31-10-21,92
2924,694,Emergency Response,31-10-21,1
3794,888,First Aid,02-11-21,0
2450,577,Chemical Safety,04-11-21,0
2591,609,Emergency Response,04-11-21,11
3706,866,First Aid,04-11-21,93
1027,251,Fire Safety,05-11-21,62
1056,257,Equipment Handling,05-11-21,46
3701,865,Equipment Handling,06-11-21,69
3765,880,Equipment Handling,06-11-21,93
1943,469,Equipment Handling,07-11-21,95
2911,691,Chemical Safety,07-11-21,100
2277,535,Equipment Handling,08-11-21,65
902,226,Chemical Safety,09-11-21,83
1784,431,Equipment Handling,10-11-21,93
3002,713,Emergency Response,10-11-21,63
3623,851,Fire Safety,10-11-21,100
3844,899,Chemical Safety,10-11-21,55
4174,979,Emergency Response,10-11-21,94
603,153,Fire Safety,11-11-21,40
1770,428,First Aid,11-11-21,71
3044,721,Chemical Safety,11-11-21,1
2124,501,Emergency Response,12-11-21,88
3655,858,First Aid,12-11-21,99
4097,959,Equipment Handling,12-11-21,25
1508,364,First Aid,13-11-21,91
1976,474,Emergency Response,14-11-21,93
4252,992,First Aid,14-11-21,88
4259,994,Fire Safety,14-11-21,40
1208,289,First Aid,15-11-21,85
1347,325,Fire Safety,15-11-21,58
2472,583,Fire Safety,15-11-21,12
3009,715,Equipment Handling,15-11-21,51
3179,754,Fire Safety,15-11-21,96
444,115,First Aid,16-11-21,82
2899,687,Fire Safety,16-11-21,91
380,100,Fire Safety,17-11-21,58
2219,517,Emergency Response,17-11-21,35
1490,362,Equipment Handling,18-11-21,64
3253,768,Emergency Response,18-11-21,6
2995,712,Emergency Response,19-11-21,99
3451,814,Fire Safety,19-11-21,67
4290,1000,Fire Safety,19-11-21,86
133,30,Equipment Handling,20-11-21,41
2170,508,Equipment Handling,21-11-21,80
498,130,Emergency Response,22-11-21,64
1262,303,Chemical Safety,23-11-21,1
2227,518,First Aid,25-11-21,67
2249,528,Chemical Safety,25-11-21,85
2436,575,Chemical Safety,26-11-21,99
3484,822,Equipment Handling,26-11-21,79
4118,964,First Aid,26-11-21,98
1010,248,First Aid,27-11-21,62
1914,462,Fire Safety,27-11-21,11
3338,785,First Aid,29-11-21,4
3439,812,Emergency Response,30-11-21,82
3814,891,First Aid,30-11-21,18
4274,996,Fire Safety,30-11-21,86
3168,751,First Aid,01-12-21,69
3524,830,Fire Safety,01-12-21,83
810,205,Equipment Handling,03-12-21,95
2261,530,Chemical Safety,03-12-21,81
3957,925,Emergency Response,04-12-21,69
14,2,First Aid,07-12-21,87
1143,277,Fire Safety,07-12-21,92
2376,561,Emergency Response,07-12-21,98
3348,788,Emergency Response,07-12-21,44
3402,803,Fire Safety,07-12-21,67
1366,331,First Aid,08-12-21,52
2161,507,First Aid,08-12-21,97
2352,558,Chemical Safety,08-12-21,86
332,86,Equipment Handling,09-12-21,45
1862,451,Chemical Safety,10-12-21,95
2030,485,Fire Safety,10-12-21,88
3664,859,Chemical Safety,10-12-21,83
1331,322,Chemical Safety,12-12-21,82
3460,815,Equipment Handling,12-12-21,97
2310,543,Equipment Handling,13-12-21,36
3559,837,Equipment Handling,13-12-21,23
2142,504,Chemical Safety,14-12-21,54
1006,247,Equipment Handling,15-12-21,80
445,116,Equipment Handling,16-12-21,64
1829,441,Fire Safety,17-12-21,65
2954,703,Equipment Handling,17-12-21,4
3424,810,First Aid,17-12-21,42
950,235,First Aid,19-12-21,4
3185,755,Equipment Handling,19-12-21,7
3829,893,First Aid,19-12-21,25
3858,902,Equipment Handling,19-12-21,83
3513,828,Equipment Handling,20-12-21,87
1679,410,Chemical Safety,21-12-21,81
1716,416,Fire Safety,21-12-21,71
3432,811,First Aid,21-12-21,91
895,224,Fire Safety,22-12-21,29
96,21,Chemical Safety,23-12-21,84
540,139,First Aid,23-12-21,19
2416,572,Fire Safety,23-12-21,27
3978,931,First Aid,23-12-21,98
4126,966,Chemical Safety,25-12-21,98
1575,381,Chemical Safety,27-12-21,87
2427,574,First Aid,27-12-21,0
2539,600,Chemical Safety,28-12-21,24
1384,336,Fire Safety,29-12-21,84
2348,557,Chemical Safety,29-12-21,39
2772,657,First Aid,29-12-21,87
475,121,Chemical Safety,30-12-21,97
740,188,First Aid,30-12-21,79
937,232,Chemical Safety,30-12-21,17
1536,371,First Aid,30-12-21,87
3552,836,First Aid,30-12-21,24
526,137,Emergency Response,31-12-21,94
1130,273,Fire Safety,31-12-21,86
2208,514,Emergency Response,31-12-21,97
2890,685,Equipment Handling,31-12-21,14
1449,353,Equipment Handling,02-01-22,94
3881,907,Fire Safety,02-01-22,50
871,219,Chemical Safety,03-01-22,85
1967,473,Fire Safety,03-01-22,84
2530,599,Fire Safety,03-01-22,76
5,1,Emergency Response,05-01-22,92
1481,361,Fire Safety,06-01-22,83
2084,495,Fire Safety,06-01-22,80
2184,510,Chemical Safety,07-01-22,38
3302,779,Emergency Response,08-01-22,46
2782,660,Emergency Response,09-01-22,6
3066,725,Fire Safety,09-01-22,98
1833,443,Equipment Handling,10-01-22,44
2555,603,Fire Safety,11-01-22,90
2633,623,Chemical Safety,11-01-22,7
3804,890,Equipment Handling,11-01-22,95
428,113,Emergency Response,12-01-22,94
2523,597,Equipment Handling,12-01-22,42
1161,281,First Aid,13-01-22,84
1287,310,Equipment Handling,13-01-22,93
1822,439,Chemical Safety,13-01-22,99
1723,417,Fire Safety,14-01-22,44
4219,987,Equipment Handling,14-01-22,1
907,227,Chemical Safety,15-01-22,10
4168,977,Equipment Handling,15-01-22,31
2098,497,First Aid,17-01-22,1
3447,813,First Aid,17-01-22,19
449,117,First Aid,19-01-22,89
2817,670,Fire Safety,19-01-22,88
197,50,Equipment Handling,21-01-22,57
4133,968,Fire Safety,21-01-22,36
352,92,Fire Safety,23-01-22,96
1993,477,Fire Safety,24-01-22,88
2613,618,Fire Safety,24-01-22,73
3215,761,Fire Safety,25-01-22,75
3581,843,Emergency Response,25-01-22,96
4027,943,Chemical Safety,27-01-22,22
793,202,First Aid,28-01-22,83
2323,546,Emergency Response,28-01-22,79
1626,394,Chemical Safety,29-01-22,85
3473,819,Emergency Response,29-01-22,7
1198,287,Emergency Response,30-01-22,87
3687,862,First Aid,31-01-22,56
3096,733,Chemical Safety,02-02-22,74
3606,848,Emergency Response,02-02-22,11
4153,972,Fire Safety,02-02-22,55
465,120,Chemical Safety,03-02-22,26
2407,570,Fire Safety,04-02-22,95
2715,646,Equipment Handling,05-02-22,80
3680,861,Emergency Response,05-02-22,100
752,192,Equipment Handling,06-02-22,99
2244,525,First Aid,06-02-22,97
28,5,Chemical Safety,07-02-22,92
2665,631,Chemical Safety,07-02-22,68
3588,844,First Aid,07-02-22,86
107,23,Equipment Handling,08-02-22,80
1239,296,Equipment Handling,09-02-22,14
1987,476,Equipment Handling,09-02-22,99
65,14,Fire Safety,10-02-22,1
1070,262,Fire Safety,10-02-22,2
3297,778,First Aid,11-02-22,80
360,94,Chemical Safety,12-02-22,90
1813,438,Chemical Safety,12-02-22,85
3233,764,Emergency Response,12-02-22,41
3731,870,Emergency Response,12-02-22,86
238,58,Emergency Response,13-02-22,78
3380,798,Equipment Handling,13-02-22,98
4081,955,Fire Safety,13-02-22,9
2257,529,Equipment Handling,14-02-22,84
2398,568,First Aid,14-02-22,63
3414,806,Emergency Response,14-02-22,97
251,64,Emergency Response,15-02-22,38
310,79,Fire Safety,15-02-22,38
2413,571,Fire Safety,16-02-22,81
3074,726,Chemical Safety,16-02-22,56
1124,272,First Aid,17-02-22,100
3412,805,Emergency Response,17-02-22,93
2748,651,First Aid,18-02-22,81
4206,985,First Aid,20-02-22,7
2936,697,Emergency Response,22-02-22,65
2983,707,Emergency Response,23-02-22,44
1659,405,Equipment Handling,24-02-22,85
3689,863,First Aid,24-02-22,55
63,13,First Aid,25-02-22,73
661,170,First Aid,26-02-22,82
3890,909,Chemical Safety,26-02-22,26
1941,468,First Aid,28-02-22,93
915,229,Emergency Response,01-03-22,5
1628,395,Fire Safety,02-03-22,38
4276,997,Equipment Handling,02-03-22,47
1589,385,First Aid,03-03-22,20
3508,827,First Aid,03-03-22,95
4105,961,Fire Safety,03-03-22,93
992,243,First Aid,04-03-22,59
1046,255,Equipment Handling,04-03-22,86
1902,459,Emergency Response,04-03-22,16
3600,847,Emergency Response,05-03-22,99
3981,933,Emergency Response,05-03-22,97
689,175,Chemical Safety,06-03-22,53
2189,511,Chemical Safety,06-03-22,96
2820,671,First Aid,08-03-22,90
864,218,Chemical Safety,10-03-22,100
3875,905,Chemical Safety,10-03-22,27
1746,420,Fire Safety,12-03-22,97
3696,864,Emergency Response,12-03-22,83
369,97,Equipment Handling,13-03-22,37
1472,360,Fire Safety,13-03-22,17
3907,912,Chemical Safety,13-03-22,59
1079,264,Chemical Safety,14-03-22,87
4007,940,Emergency Response,14-03-22,88
1466,358,Equipment Handling,15-03-22,63
619,159,Emergency Response,16-03-22,51
835,211,Equipment Handling,16-03-22,66
1805,437,Equipment Handling,16-03-22,48
2663,630,Fire Safety,16-03-22,0
3037,720,Equipment Handling,16-03-22,81
552,141,Emergency Response,18-03-22,55
2476,585,First Aid,18-03-22,25
2989,710,Chemical Safety,19-03-22,98
3239,765,Emergency Response,19-03-22,85
155,37,Fire Safety,20-03-22,95
2369,560,Chemical Safety,20-03-22,84
2856,677,Equipment Handling,20-03-22,93
69,16,Equipment Handling,21-03-22,94
667,171,First Aid,21-03-22,96
165,41,Fire Safety,22-03-22,99
3470,817,First Aid,24-03-22,82
3540,832,First Aid,25-03-22,33
4187,982,Chemical Safety,25-03-22,97
2548,601,Emergency Response,26-03-22,92
3869,904,First Aid,26-03-22,6
1256,302,Fire Safety,28-03-22,81
3757,879,Chemical Safety,28-03-22,87
694,177,Equipment Handling,29-03-22,63
611,157,Emergency Response,01-04-22,100
2240,523,Equipment Handling,01-04-22,84
3754,878,Chemical Safety,01-04-22,83
3853,900,Equipment Handling,01-04-22,81
79,18,Emergency Response,02-04-22,98
4233,989,Fire Safety,02-04-22,21
1250,299,Chemical Safety,04-04-22,86
3740,871,Emergency Response,04-04-22,63
296,77,Fire Safety,05-04-22,19
509,133,Chemical Safety,05-04-22,18
891,223,Fire Safety,05-04-22,42
1305,313,Fire Safety,05-04-22,96
1669,407,Emergency Response,05-04-22,14
1841,447,Emergency Response,05-04-22,2
2361,559,Chemical Safety,06-04-22,86
596,150,First Aid,07-04-22,81
1117,271,First Aid,08-04-22,55
421,111,First Aid,09-04-22,47
516,135,Emergency Response,09-04-22,85
614,158,First Aid,09-04-22,83
1413,342,First Aid,10-04-22,37
2753,652,First Aid,10-04-22,69
2878,682,Equipment Handling,10-04-22,81
2646,625,First Aid,11-04-22,86
86,20,Fire Safety,13-04-22,89
3311,780,First Aid,13-04-22,98
824,209,Fire Safety,14-04-22,0
622,160,Emergency Response,15-04-22,86
395,104,Emergency Response,17-04-22,57
959,238,Fire Safety,18-04-22,43
3364,792,First Aid,19-04-22,59
4242,990,Equipment Handling,20-04-22,30
4283,998,Emergency Response,20-04-22,81
427,112,First Aid,21-04-22,93
1019,250,First Aid,21-04-22,96
1463,357,Equipment Handling,21-04-22,80
2566,605,Fire Safety,21-04-22,87
1434,349,Emergency Response,22-04-22,26
2043,488,Chemical Safety,22-04-22,6
4033,945,Emergency Response,22-04-22,25
1136,275,Equipment Handling,23-04-22,90
1514,365,Fire Safety,23-04-22,82
735,187,First Aid,24-04-22,32
942,234,First Aid,24-04-22,89
20,4,Equipment Handling,25-04-22,95
3420,808,Chemical Safety,25-04-22,88
1657,404,Emergency Response,26-04-22,92
1000,246,Chemical Safety,27-04-22,66
3633,853,First Aid,28-04-22,84
3288,775,Equipment Handling,29-04-22,92
259,68,Equipment Handling,30-04-22,68
928,231,Chemical Safety,30-04-22,32
1148,278,Equipment Handling,30-04-22,80
3462,816,First Aid,02-05-22,47
1311,314,First Aid,04-05-22,9
1632,397,First Aid,04-05-22,75
2217,516,First Aid,04-05-22,51
921,230,First Aid,05-05-22,43
1104,267,Equipment Handling,05-05-22,76
2022,483,Chemical Safety,05-05-22,52
4075,954,Chemical Safety,06-05-22,98
2007,481,Equipment Handling,07-05-22,84
3376,796,Fire Safety,07-05-22,82
1185,284,Chemical Safety,08-05-22,89
3342,786,Fire Safety,08-05-22,23
2974,706,Fire Safety,10-05-22,91
1422,344,Fire Safety,12-05-22,6
389,102,Equipment Handling,13-05-22,6
755,193,First Aid,13-05-22,54
2468,582,Chemical Safety,15-05-22,58
3743,872,Equipment Handling,15-05-22,88
4069,953,First Aid,16-05-22,89
2991,711,First Aid,17-05-22,74
1655,403,Chemical Safety,18-05-22,81
2198,513,Equipment Handling,18-05-22,92
1756,424,First Aid,19-05-22,72
3992,935,Fire Safety,20-05-22,37
3248,767,Chemical Safety,21-05-22,97
3942,922,Emergency Response,21-05-22,52
727,185,Fire Safety,22-05-22,60
1705,414,Equipment Handling,22-05-22,97
633,162,Chemical Safety,23-05-22,47
709,179,Emergency Response,23-05-22,27
534,138,Fire Safety,24-05-22,92
1419,343,Emergency Response,24-05-22,99
3966,927,Emergency Response,24-05-22,56
4037,946,Chemical Safety,24-05-22,11
43,8,Equipment Handling,25-05-22,89
1684,411,First Aid,27-05-22,81
859,217,Fire Safety,29-05-22,81
2938,698,First Aid,29-05-22,10
3910,913,Chemical Safety,29-05-22,40
2494,588,Equipment Handling,30-05-22,39
1877,454,Emergency Response,01-06-22,88
2847,676,Emergency Response,03-06-22,86
583,147,Emergency Response,04-06-22,81
2232,519,Fire Safety,04-06-22,42
2558,604,Emergency Response,04-06-22,19
3133,743,Emergency Response,05-06-22,100
822,208,Fire Safety,06-06-22,69
3046,722,Equipment Handling,06-06-22,4
4052,948,Fire Safety,06-06-22,86
1916,463,Emergency Response,07-06-22,18
3027,718,Fire Safety,08-06-22,93
72,17,First Aid,09-06-22,74
1176,283,Emergency Response,09-06-22,72
2068,492,Equipment Handling,09-06-22,80
1499,363,Equipment Handling,10-06-22,17
177,43,Emergency Response,11-06-22,95
806,204,First Aid,11-06-22,77
1058,258,Emergency Response,11-06-22,47
3835,896,First Aid,11-06-22,38
1643,401,Emergency Response,12-06-22,87
2744,650,Fire Safety,12-06-22,42
3100,735,Emergency Response,12-06-22,72
